-27.588894, -29.066587, 10.708053 0.324619, -0.162308, 41.114487 
-27.414928, -28.883373, 11.051307 0.324619, -0.162308, 41.016182 
-27.256239, -28.701180, 10.165689 0.162772, -0.162771, 27.638126 
-27.089804, -28.519922, 9.362329 0.162772, -0.162771, 27.479385 
-26.923580, -28.347008, 9.974719 0.162311, -0.324617, 42.330669 
-26.764725, -28.181555, 10.462411 0.162311, -0.324617, 41.286537 
-26.598316, -28.015682, 10.711835 0.161852, -0.323700, 38.948605 
-26.439386, -27.849556, 11.101467 0.161852, -0.323700, 40.578236 
-26.272964, -27.675795, 10.364023 0.161852, -0.161851, 28.313202 
-26.106949, -27.502506, 9.661114 0.161852, -0.161851, 27.927317 
-25.948484, -27.322575, 9.067195 0.162311, -0.162310, 28.238653 
-25.782637, -27.143785, 8.465919 0.162311, -0.162310, 27.445278 
-25.624470, -26.966099, 7.872221 0.162311, -0.162310, 26.889906 
-25.466169, -26.789474, 7.443184 0.162311, -0.162310, 27.919634 
-25.300671, -26.621309, 8.260183 0.161852, -0.323700, 41.136292 
-25.135811, -26.460724, 8.992043 0.161852, -0.323700, 40.887085 
-24.971590, -26.299917, 9.375575 0.161852, -0.323700, 37.492241 
-24.807968, -26.139046, 9.913216 0.162311, -0.324617, 39.402290 
-24.644989, -25.970921, 10.439423 0.162311, -0.324617, 39.707996 
-24.489824, -25.795900, 9.701660 0.162311, -0.162310, 26.093828 
-24.327484, -25.622110, 9.079071 0.162311, -0.162310, 26.445162 
-24.165848, -25.449507, 8.518615 0.162311, -0.162310, 26.398750 
-24.004913, -25.278049, 7.929688 0.162311, -0.162310, 25.411009 
-23.851889, -25.114828, 7.542545 0.161852, -0.161851, 26.937574 
-23.698906, -24.944862, 7.182343 0.161852, -0.161851, 26.724382 
-23.524176, -24.776001, 8.126587 0.323702, -0.161849, 40.626495 
-23.351574, -24.622805, 10.278172 0.322790, -0.322785, 54.755745 
-23.187984, -24.469494, 12.321956 0.323702, -0.323696, 55.434456 
-23.033085, -24.323227, 12.731163 0.161852, -0.323700, 39.105095 
-22.885939, -24.154358, 12.025085 0.161396, -0.161395, 27.053398 
-22.738609, -24.001621, 12.646571 0.162311, -0.324617, 40.879230 
-22.584091, -23.834166, 12.030353 0.162311, -0.162310, 27.682711 
-22.437477, -23.667995, 11.397484 0.161852, -0.161851, 26.860968 
-22.290899, -23.503107, 10.793705 0.161852, -0.161851, 26.369511 
-22.137211, -23.339497, 10.380399 0.162311, -0.162310, 27.841137 
-21.976755, -23.177078, 11.227680 0.324619, -0.162308, 41.114487 
-21.832485, -23.015774, 10.888296 0.161852, -0.161851, 28.783314 
-21.688261, -22.855637, 10.468574 0.162311, -0.162310, 27.364223 
-21.537016, -22.711340, 11.380360 0.162311, -0.324617, 41.487015 
-21.393789, -22.552105, 11.008586 0.162311, -0.162310, 28.079016 
-21.243626, -22.393976, 10.612971 0.161852, -0.161851, 27.333160 
-21.094307, -22.237005, 10.302279 0.162311, -0.162310, 27.761993 
-20.945908, -22.081078, 9.914989 0.161852, -0.161851, 26.494160 
-20.805496, -21.926254, 9.604559 0.162311, -0.162310, 26.921745 
-20.658119, -21.787228, 10.567420 0.162311, -0.324617, 40.418011 
-20.518812, -21.633196, 10.163408 0.162311, -0.162310, 26.236195 
-20.379740, -21.480263, 9.842522 0.162311, -0.162310, 26.560852 
-20.219095, -21.328360, 10.863677 0.323702, -0.161849, 40.957352 
-20.082567, -21.177509, 10.507990 0.161852, -0.161851, 26.570465 
-19.939066, -21.027685, 10.219657 0.161852, -0.161851, 26.926888 
-19.803667, -20.878828, 9.972686 0.161396, -0.161395, 26.903139 
-19.668449, -20.731005, 9.765557 0.161852, -0.161851, 26.981068 
-19.526337, -20.591318, 9.517272 0.161852, -0.161851, 26.285807 
-19.392319, -20.451971, 9.407183 0.162311, -0.162310, 27.364477 
-19.251432, -20.305794, 9.259454 0.162311, -0.162310, 26.799704 
-19.111498, -20.160688, 9.116649 0.162772, -0.162771, 26.509933 
-18.972582, -20.016546, 9.061064 0.162311, -0.162310, 27.207994 
-18.834621, -19.880562, 9.010760 0.162311, -0.162310, 27.088572 
-18.704762, -19.737728, 9.023197 0.162311, -0.162310, 27.605337 
-18.575207, -19.610613, 10.289789 0.161852, -0.323700, 41.255390 
-18.445957, -19.468489, 10.165188 0.161852, -0.161851, 27.048643 
-18.317047, -19.327450, 10.052199 0.161852, -0.161851, 26.937574 
-18.188471, -19.187511, 9.981053 0.162311, -0.162310, 27.169571 
-18.053185, -19.055727, 9.868361 0.161852, -0.161851, 26.526510 
-17.904150, -18.924339, 11.019424 0.324619, -0.162308, 40.161343 
-17.757526, -18.793299, 12.130560 0.323702, -0.161849, 40.755646 
-17.635014, -18.662683, 11.860042 0.161852, -0.161851, 26.522459 
-17.490725, -18.525358, 12.880653 0.323702, -0.161849, 40.229885 
-17.348553, -18.396336, 13.850929 0.323702, -0.161849, 40.591282 
-17.230307, -18.260599, 13.514359 0.161852, -0.161851, 26.975573 
-17.111996, -18.148010, 14.402670 0.162311, -0.324617, 40.051502 
-16.986610, -18.012590, 14.003711 0.161852, -0.161851, 26.656778 
-16.869108, -17.878452, 13.698977 0.162311, -0.162310, 27.204033 
-16.744545, -17.745506, 13.488497 0.162311, -0.162310, 27.761335 
-16.627960, -17.613720, 13.317105 0.162311, -0.162310, 27.881508 
-16.504362, -17.483059, 13.166803 0.162311, -0.162310, 27.841473 
-16.366806, -17.353491, 14.190286 0.324619, -0.162308, 40.448956 
-16.231358, -17.224985, 15.115936 0.324619, -0.162308, 40.220726 
-16.119881, -17.112339, 15.850849 0.162311, -0.324617, 38.963409 
-16.001204, -16.977463, 15.366620 0.162311, -0.162310, 26.109375 
-15.883215, -16.851505, 14.893921 0.162311, -0.162310, 25.677530 
-15.765958, -16.741301, 15.803276 0.161852, -0.323700, 40.263901 
-15.634606, -16.616049, 16.635670 0.323702, -0.161849, 40.162098 
-15.498040, -16.491877, 17.447613 0.323702, -0.161849, 40.608421 
-15.371140, -16.368753, 18.203066 0.323702, -0.161849, 40.720539 
-15.245930, -16.246655, 18.885206 0.323702, -0.161849, 40.439606 
-15.122328, -16.132717, 19.476765 0.323702, -0.161849, 39.981312 
-15.022209, -16.026722, 19.958803 0.161852, -0.323700, 39.310791 
-14.921636, -15.920481, 20.530132 0.161852, -0.323700, 40.557640 
-14.813499, -15.814157, 21.152987 0.162311, -0.324617, 41.554092 
-14.705800, -15.714817, 21.721386 0.161852, -0.323700, 41.518044 
-14.598474, -15.607718, 22.227779 0.162311, -0.324617, 41.270664 
-14.491590, -15.493037, 21.516018 0.162311, -0.162310, 28.317524 
-14.392334, -15.371941, 20.804657 0.162311, -0.162310, 27.484543 
-14.277979, -15.252290, 21.365084 0.325541, -0.162769, 40.638885 
-14.157627, -15.133981, 21.928474 0.325541, -0.162769, 41.175995 
-14.061147, -15.016915, 21.126947 0.162311, -0.162310, 26.598177 
-13.957265, -14.901092, 20.399380 0.162311, -0.162310, 26.645723 
-13.853882, -14.786463, 19.723982 0.162311, -0.162310, 26.445162 
-13.751055, -14.672946, 19.202991 0.161852, -0.161851, 27.411394 
-13.655911, -14.560549, 18.618456 0.161852, -0.161851, 26.059940 
-13.553481, -14.449233, 18.062546 0.161852, -0.161851, 25.736414 
-13.436850, -14.338964, 18.947653 0.323702, -0.161849, 40.960358 
-13.322167, -14.229671, 19.753929 0.322790, -0.161394, 40.829700 
-13.209241, -14.121372, 20.474148 0.322790, -0.161394, 40.547714 
-13.112218, -14.014080, 21.099342 0.323702, -0.161849, 40.088638 
-13.023106, -13.907726, 20.515896 0.161852, -0.161851, 27.291134 
-12.926529, -13.817095, 21.108543 0.161852, -0.323700, 39.515083 
-12.837551, -13.711289, 20.573185 0.161852, -0.161851, 27.650057 
-12.741207, -13.606465, 20.058516 0.161852, -0.161851, 27.291134 
-12.645390, -13.495433, 19.514671 0.161852, -0.161851, 26.485115 
-12.550107, -13.393151, 18.931938 0.161852, -0.161851, 25.389059 
-12.462487, -13.291761, 18.547497 0.162311, -0.162310, 26.927719 
-12.374761, -13.191201, 18.261784 0.162311, -0.162310, 27.563124 
-12.264974, -13.091455, 19.212324 0.324619, -0.162308, 40.719337 
-12.157124, -12.992506, 20.064276 0.324619, -0.162308, 40.441338 
-12.065956, -12.909202, 20.805220 0.162311, -0.324617, 39.937031 
-11.975245, -12.825405, 21.547239 0.162311, -0.324617, 40.633171 
-11.892167, -12.733516, 20.923605 0.162311, -0.162310, 26.244137 
-11.808953, -12.634719, 20.352757 0.161852, -0.161851, 26.159571 
-11.718422, -12.536951, 19.853540 0.162311, -0.162310, 26.330189 
-11.635704, -12.447255, 19.460197 0.161852, -0.161851, 27.019835 
-11.545728, -12.350708, 19.031361 0.162311, -0.162310, 26.185455 
-11.441554, -12.255116, 19.993828 0.324619, -0.162308, 40.822826 
-11.354165, -12.160449, 19.609188 0.162311, -0.162310, 26.926424 
-11.274481, -12.066682, 19.268217 0.162311, -0.162310, 26.966938 
-11.194684, -11.995813, 20.255266 0.162311, -0.324617, 41.151611 
-11.107716, -11.908964, 19.878334 0.161852, -0.161851, 27.096779 
-11.021403, -11.815290, 19.514969 0.161852, -0.161851, 26.816864 
-10.942944, -11.737375, 20.374754 0.161396, -0.322788, 39.756878 
-10.864421, -11.644447, 19.874388 0.161852, -0.161851, 25.550772 
-10.785932, -11.552575, 19.492764 0.161852, -0.161851, 26.306549 
-10.692696, -11.461720, 20.457106 0.323702, -0.161849, 40.649128 
-10.615666, -11.379004, 20.111576 0.161852, -0.161851, 27.170471 
-10.531483, -11.289454, 19.696028 0.162311, -0.162310, 25.932320 
-10.455175, -11.200912, 19.324903 0.162772, -0.162771, 25.957443 
-10.378992, -11.113257, 19.058575 0.162311, -0.162310, 26.683111 
-10.302927, -11.026505, 18.895027 0.162311, -0.162310, 27.484512 
-10.227016, -10.940628, 18.693539 0.162311, -0.162310, 26.845810 
-10.151336, -10.870384, 19.651693 0.161852, -0.323700, 39.243275 
-10.068666, -10.799788, 20.606800 0.162311, -0.324617, 40.028843 
-9.942456, -10.699087, 21.951565 0.647382, -0.000000, 45.098408 
-9.428806, -10.526772, 18.119921 5.004660, 0.806124, -9.276047 
-9.381741, -10.703446, 0.116861 0.323702, -2.910791, -167.175247 
-9.516922, -10.658659, -10.444212 -1.609009, -0.804346, -102.774864 
-9.788106, -10.596568, 4.669952 -3.206496, -0.640938, 167.186310 
-10.193118, -10.648806, 18.360546 -4.750506, -1.897332, 165.374008 
-10.551160, -10.654879, 29.490646 -4.447385, -1.586352, 149.608658 
-10.747895, -10.530979, 21.171623 -2.854489, -0.317031, -52.802326 
-10.666959, -10.432904, 24.246359 0.156545, -0.469625, 63.645500 
-10.679803, -10.380688, 8.263901 -0.784825, -1.255479, -141.409790 
-10.724617, -10.183575, 2.172453 -0.904595, -0.000000, -48.487701 
-11.137777, -9.927720, 3.113332 -4.725706, 0.609054, 22.349300 
-11.689084, -9.584394, 2.399739 -6.223091, 1.665859, 4.790491 
-12.212509, -9.168290, -2.376550 -6.040565, 2.410330, -40.652512 
-12.609823, -8.841810, -6.515538 -4.763642, 1.687889, -38.593521 
-12.883612, -8.551281, -8.175428 -3.557053, 1.390723, -15.693496 
-13.014698, -8.408420, -11.012172 -2.184611, 0.468007, -30.215544 
-12.260189, -9.177157, 4.993560 6.017503, -8.381197, 173.483261 
-10.885744, -9.980946, 14.924477 11.138559, -9.381752, 123.972588 
-10.387529, -10.611482, 26.019560 1.548158, -7.831433, 146.602905 
-10.278809, -10.980799, 22.504955 -2.834111, -5.085919, -2.597399 
-10.091269, -11.136113, 31.127060 -1.684684, -3.085158, 126.132652 
-9.896059, -11.225829, 41.727257 -1.005086, -2.582624, 155.259171 
-9.661063, -11.240343, 21.098700 -0.439601, -1.757835, -175.711395 
-9.312906, -11.242627, 32.962517 1.041627, -1.784970, 159.522873 
-9.031830, -11.237659, 43.974968 0.740214, -1.775896, 161.351166 
-8.872011, -11.258377, 55.305996 -0.293070, -2.196942, 174.997086 
-8.741298, -11.374584, 61.590076 -0.434051, -3.323956, 130.273865 
-8.545452, -11.529503, 49.097790 0.581663, -3.920030, -68.776901 
-8.293841, -11.703883, 39.392990 1.476369, -4.419827, -50.182186 
-7.880630, -11.915277, 35.323860 3.576334, -5.050066, 2.055952 
-7.465022, -12.227761, 30.472712 4.011578, -5.476121, -10.302295 
-7.054174, -12.465630, 25.014769 3.980660, -5.726078, -21.477751 
-6.679018, -12.679939, 19.923538 4.001219, -5.755405, -22.603363 
-6.348240, -12.862306, 16.265724 3.503532, -5.671099, -11.681284 
-6.053470, -12.989594, 13.568715 3.058697, -5.226447, -4.505861 
-5.775233, -12.948943, 1.236164 2.483210, -3.500250, -111.667259 
-5.549772, -12.946358, -7.017650 2.126718, -3.942477, -78.482681 
-5.577987, -12.754829, 8.804806 0.155695, -2.178672, 176.207932 
-5.857971, -12.574876, 22.361454 -2.034241, -2.501564, 165.811493 
-6.253016, -12.490438, 31.086071 -2.815557, -3.591497, 124.796066 
-6.509368, -12.459263, 32.551788 -1.098688, -4.385898, 52.925552 
-6.587905, -12.472135, 27.687346 0.622756, -4.814895, -15.237731 
-6.340139, -12.733885, 12.921079 3.893708, -7.440035, -127.823967 
-6.070796, -13.000292, -1.412578 3.990913, -7.634483, -136.784012 
-5.811560, -13.233685, -13.204353 3.843553, -7.345397, -122.276909 
-5.607160, -13.318864, -13.892676 3.357504, -5.927298, -12.237722 
-5.459623, -13.324052, -13.918698 2.955582, -5.271664, -5.639793 
-5.387462, -13.231944, -18.803102 2.220884, -4.274115, -58.688324 
-5.416711, -13.061662, -28.565193 1.132820, -3.394262, -116.458313 
-5.588312, -12.861639, -12.897490 -0.495340, -2.969343, 151.778625 
-5.857699, -12.394874, -18.037140 -2.003700, -0.166940, -60.244354 
-6.118780, -12.008945, -25.515869 -2.678551, -0.669363, -90.343605 
-6.640869, -11.832574, -39.994102 -5.809521, -2.649343, -173.966049 
-7.027492, -11.775992, -45.349518 -4.860965, -3.844843, -88.271843 
-7.355556, -11.762123, -47.525524 -4.156630, -4.310951, -59.052189 
-7.646374, -11.776585, -47.238747 -3.867632, -4.659541, -34.534863 
-7.878531, -11.911968, -43.281662 -3.468229, -5.965272, 5.510336 
-7.997945, -12.119301, -45.934299 -2.659368, -6.693603, -63.084461 
-7.866532, -12.259661, -44.088997 -0.473508, -6.132015, -16.275658 
-7.663411, -12.383549, -40.905735 -0.160044, -6.058964, 0.264413 
-7.446191, -12.456961, -38.008778 -0.325541, -5.678268, 0.264587 
-7.359938, -12.229002, -21.805140 -1.665106, -2.827983, 148.151581 
-7.262562, -12.222241, -20.076065 -1.498676, -5.312738, 5.917600 
-7.291457, -12.151414, -17.954691 -2.663001, -4.813594, 11.656878 
-7.384154, -11.989046, -16.667274 -3.030477, -4.032083, 4.631711 
-7.566133, -11.807278, -23.955296 -4.049582, -3.871715, -87.616936 
-7.740797, -11.710417, -25.954182 -4.255238, -4.750570, -36.724194 
-7.919845, -11.610580, -27.899149 -4.424785, -4.749508, -37.979740 
-8.222692, -11.484824, -27.973822 -5.900199, -4.494704, -19.703156 
-8.496305, -11.493876, -24.401438 -5.745182, -5.888543, 19.518436 
-8.809995, -11.565547, -23.276567 -6.397354, -6.698469, -4.289178 
-9.034917, -11.646087, -14.240707 -5.761089, -6.901916, 82.443581 
-9.107251, -11.634002, -11.000929 -4.424785, -5.929265, 27.383333 
-9.102468, -11.624142, -8.417873 -3.768530, -6.138643, 23.033298 
-9.090754, -11.513572, -8.111552 -3.648704, -5.617031, 0.656593 
-9.055550, -11.304154, -9.745275 -3.576334, -4.861950, -20.085815 
-9.065617, -11.016576, -13.559338 -4.074016, -4.549469, -45.248669 
-9.054519, -10.713042, -16.816357 -3.889478, -4.524810, -42.217583 
-9.177905, -10.347824, -25.360077 -4.913061, -3.593778, -102.900864 
-9.390887, -9.984797, -38.060951 -5.809521, -3.145176, -156.185074 
-9.584188, -9.637952, -51.475037 -5.911924, -2.695810, -175.648575 
-9.832085, -9.204545, -62.244873 -6.648645, -1.221818, -159.039963 
-10.148255, -8.761162, -64.102203 -7.663495, -0.347299, -71.759903 
-10.582519, -8.370189, -68.162804 -9.206412, -0.691804, -97.492012 
-11.113357, -7.988331, -53.433109 -10.546919, -0.845701, 103.407349 
-11.666272, -7.663247, -36.930618 -11.712472, -1.368101, 136.164856 
-12.061814, -7.354070, -22.208179 -10.784298, -1.339847, 131.786606 
-12.326454, -7.091922, -4.952318 -9.684721, -1.352544, 172.844849 
-12.493334, -6.938983, -20.279358 -9.293308, -1.541730, -166.366776 
-12.521701, -6.864481, -29.411484 -8.130102, -1.034294, -113.216125 
-12.489072, -6.735954, -32.824116 -7.369584, -0.179250, -59.189320 
-12.516401, -6.512476, -31.841684 -8.105267, 0.702422, -14.523506 
-12.612439, -6.281066, -30.243011 -8.679087, 0.882168, -6.873872 
-12.693594, -6.147106, -32.876186 -8.407378, -0.000000, -51.630936 
-12.735082, -6.023373, -36.391613 -7.853313, -0.177925, -63.819111 
-12.704782, -5.900041, -38.255772 -6.991925, -0.178835, -49.144867 
-12.618635, -5.736901, -34.076733 -6.160457, 0.180840, 14.912848 
-12.350038, -5.570698, -28.103355 -4.289153, 0.178547, 38.599537 
-12.218469, -5.598475, -11.584017 -5.727835, -1.732290, 158.991425 
-12.302287, -5.633777, -24.953972 -7.911880, -1.714001, -151.606125 
-12.512230, -5.536898, -26.597784 -9.323592, -0.337541, -36.458450 
-12.690454, -5.376141, -26.234337 -9.211026, 0.339678, -16.239805 
-12.819204, -5.210712, -26.219141 -8.875410, 0.509984, -19.586847 
